ID_GRUPO,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-115-106570-54-711,2024,106570,54,711,1,47,46,10.0
2024-0-105-104776-56-72,2024,104776,56,72,0,33,33,30.0
2024-0-102-102927-73-767,2024,102927,73,767,0,0,0,14.0
2024-0-102-106725-73-2201,2024,106725,73,2201,0,0,0,15.0
2024-0-110-101575-54-1,2024,101575,54,1,1,0,44,90.0
2024-0-111-102011-69-31,2024,102011,69,31,1,0,58,21.0
2024-0-103-101045-69-510,2024,101045,69,510,0,0,48,21.0
2024-0-102-106696-1-501,2024,106696,1,501,1,52,57,28.0
2024-0-102-103630-1-501,2024,103630,1,501,0,65,71,23.0
2024-0-102-103630-1-301,2024,103630,1,301,0,59,107,23.0
2024-0-102-103630-73-501,2024,103630,73,501,0,65,71,15.0
2024-0-102-102936-73-201,2024,102936,73,201,0,98,94,30.0
2024-0-102-102970-56-102,2024,102970,56,102,1,20,21,6.0
2024-0-102-106098-56-101,2024,106098,56,101,0,22,26,13.0
2024-0-106-102300-95-511,2024,102300,95,511,1,30,28,20.0
2024-0-110-101534-1-90,2024,101534,1,90,1,0,0,21.0
2024-0-109-102574-56-112,2024,102574,56,112,1,19,18,12.0
2024-0-107-102667-1-1,2024,102667,1,1,1,9,12,12.0
2024-0-107-102625-56-4,2024,102625,56,4,1,20,19,14.0
2024-0-107-102625-79-11,2024,102625,79,11,1,9,9,2.0
2024-0-110-101512-54-1,2024,101512,54,1,1,0,18,49.5
2024-0-101-106854-55-14,2024,106854,55,14,1,17,11,25.0
2024-0-102-106686-55-106,2024,106686,55,106,1,22,21,6.0
2024-0-107-104668-76-14,2024,104668,76,14,0,4,4,8.0
2024-0-103-100148-69-420,2024,100148,69,420,0,0,135,21.0
2024-0-111-102061-69-31,2024,102061,69,31,1,0,70,21.0
2024-0-103-104856-69-321,2024,104856,69,321,1,0,52,21.0
2024-0-102-106709-73-724,2024,106709,73,724,0,0,1,68.0
2024-0-103-102820-69-141,2024,102820,69,141,1,0,23,21.0
2024-0-110-100595-1-30,2024,100595,1,30,1,0,0,21.0
2024-0-101-106992-54-1,2024,106992,54,1,1,50,56,16.67
2024-0-101-107004-1-1,2024,107004,1,1,1,44,48,33.33
2024-0-106-100481-1-51,2024,100481,1,51,1,60,53,22.5
2024-0-106-102255-95-23,2024,102255,95,23,1,32,21,10.75
2024-0-101-100196-1-90,2024,100196,1,90,1,0,0,21.0
2024-0-101-104247-55-12,2024,104247,55,12,1,24,27,8.33
2024-0-101-104249-54-1,2024,104249,54,1,1,42,51,8.33
2024-0-101-104253-54-1,2024,104253,54,1,1,43,42,16.67
2024-0-101-104255-60-12,2024,104255,60,12,1,20,18,8.33
2024-0-101-100565-54-1,2024,100565,54,1,1,43,27,8.33
2024-0-105-104794-1-7,2024,104794,1,7,1,12,17,15.0
2024-0-105-104795-56-71,2024,104795,56,71,1,18,9,15.0
2024-0-102-106710-73-705,2024,106710,73,705,0,0,1,68.0
2024-0-102-106714-73-7057,2024,106714,73,7057,0,0,0,54.0
2024-0-102-106709-73-762,2024,106709,73,762,0,0,0,68.0
2024-0-102-102948-58-302,2024,102948,58,302,1,17,26,28.0
2024-0-101-100539-60-13,2024,100539,60,13,1,20,19,16.67
2024-0-105-104901-1-5,2024,104901,1,5,1,27,29,15.0
2024-0-102-106710-73-764,2024,106710,73,764,0,0,0,68.0
2024-0-102-106710-73-766,2024,106710,73,766,0,0,0,68.0
2024-0-102-106710-73-751,2024,106710,73,751,0,0,1,68.0
2024-0-102-106707-73-217,2024,106707,73,217,0,79,1,68.0
2024-0-102-106707-73-221,2024,106707,73,221,0,79,1,68.0
2024-0-102-106707-73-246,2024,106707,73,246,0,79,1,68.0
2024-0-110-105862-54-30,2024,105862,54,30,1,0,20,16.67
2024-0-107-102633-80-2,2024,102633,80,2,0,13,11,4.5
2024-0-107-102633-80-1,2024,102633,80,1,0,13,11,4.5
2024-0-107-102633-55-2,2024,102633,55,2,0,26,22,6.0
2024-0-103-106421-54-1,2024,106421,54,1,1,0,0,21.0
2024-0-102-103592-56-104,2024,103592,56,104,1,21,26,8.0
2024-0-102-103592-56-114,2024,103592,56,114,1,21,23,8.0
2024-0-102-106697-58-633,2024,106697,58,633,1,19,15,34.0
2024-0-109-102547-55-511,2024,102547,55,511,1,24,17,4.0
2024-0-106-102197-1-3,2024,102197,1,3,1,67,68,24.0
2024-0-115-104523-55-614,2024,104523,55,614,1,18,1,12.0
2024-0-114-102364-54-13,2024,102364,54,13,1,0,0,21.0
2024-0-102-103593-56-102,2024,103593,56,102,1,19,21,7.0
2024-0-102-103593-56-110,2024,103593,56,110,1,19,19,7.0
2024-0-106-100434-95-11,2024,100434,95,11,1,31,36,19.5
2024-0-106-102232-95-511,2024,102232,95,511,1,32,23,21.5
2024-0-107-102624-54-1,2024,102624,54,1,1,37,44,2.5
2024-0-103-102509-69-941,2024,102509,69,941,1,0,36,21.0
2024-0-111-102083-69-71,2024,102083,69,71,1,0,54,21.0
2024-0-105-104743-55-61,2024,104743,55,61,1,22,22,33.0
2024-0-105-104747-1-6,2024,104747,1,6,1,42,34,30.0
2024-0-101-106288-54-4,2024,106288,54,4,1,40,62,50.0
2024-0-101-103319-54-1,2024,103319,54,1,1,0,0,21.0
2024-0-110-101427-54-2,2024,101427,54,2,1,0,42,49.5
2024-0-113-101885-61-54,2024,101885,61,54,0,0,53,150.0
2024-0-113-44604-1-1,2024,44604,1,1,1,8,0,21.0
2024-0-114-102131-1-10,2024,102131,1,10,1,66,71,32.5
2024-0-114-102386-1-8,2024,102386,1,8,1,54,59,32.5
2024-0-114-102386-54-51,2024,102386,54,51,1,82,81,9.0
2024-0-114-104675-1-33,2024,104675,1,33,1,0,0,21.0
2024-0-102-106715-73-505,2024,106715,73,505,0,69,5,105.0
2024-0-102-106716-73-508,2024,106716,73,508,0,71,2,75.0
2024-0-113-100822-54-222,2024,100822,54,222,1,37,36,6.0
2024-0-109-102571-54-52,2024,102571,54,52,1,26,25,18.0
2024-0-107-104670-76-8,2024,104670,76,8,0,5,5,8.0
2024-0-107-104670-76-9,2024,104670,76,9,0,5,5,8.0
2024-0-101-100038-1-1,2024,100038,1,1,1,49,30,16.67
2024-0-103-106424-69-231,2024,106424,69,231,1,0,0,21.0
2024-0-101-100284-1-1,2024,100284,1,1,1,42,44,33.33
2024-0-101-100292-1-90,2024,100292,1,90,1,0,0,21.0
2024-0-101-100293-54-11,2024,100293,54,11,1,38,37,25.0
2024-0-101-100733-54-1,2024,100733,54,1,1,34,30,8.33
2024-0-101-100736-60-12,2024,100736,60,12,1,16,19,8.33
2024-0-101-100737-60-11,2024,100737,60,11,1,16,13,8.33
2024-0-101-106291-54-4,2024,106291,54,4,1,40,31,50.0
2024-0-105-104758-1-6,2024,104758,1,6,1,18,13,15.0
2024-0-105-104765-56-72,2024,104765,56,72,1,31,33,15.0
2024-0-110-101457-54-90,2024,101457,54,90,1,0,0,21.0
2024-0-102-106729-56-107,2024,106729,56,107,1,19,21,1.5
2024-0-101-103338-1-10,2024,103338,1,10,1,2,4,21.0
2024-0-102-106702-73-712,2024,106702,73,712,0,0,1,15.0
2024-0-113-100829-54-212,2024,100829,54,212,1,35,33,3.0
2024-0-113-100830-54-231,2024,100830,54,231,1,30,35,1.0
2024-0-113-101006-56-732,2024,101006,56,732,1,27,28,10.0
2024-0-113-101019-56-722,2024,101019,56,722,1,28,27,15.0
2024-0-102-106712-73-725,2024,106712,73,725,0,0,1,54.0
2024-0-102-102933-54-502,2024,102933,54,502,0,35,34,10.0
2024-0-103-106178-69-222,2024,106178,69,222,1,0,0,21.0
2024-0-101-100535-61-1,2024,100535,61,1,1,60,0,150.0
2024-0-101-104227-1-1,2024,104227,1,1,1,11,18,33.33
2024-0-101-104230-61-1,2024,104230,61,1,1,35,0,150.0
2024-0-101-104237-54-1,2024,104237,54,1,1,74,67,16.67
2024-0-101-104240-1-1,2024,104240,1,1,1,58,64,33.33
2024-0-101-104240-55-12,2024,104240,55,12,1,21,28,16.67
2024-0-114-102468-55-511,2024,102468,55,511,1,0,0,21.0
2024-0-101-106300-1-2,2024,106300,1,2,1,48,33,33.33
2024-0-102-106709-73-214,2024,106709,73,214,0,86,1,68.0
2024-0-106-100444-1-1,2024,100444,1,1,0,88,85,39.0
2024-0-106-100445-95-11,2024,100445,95,11,1,31,41,19.5
2024-0-106-102239-95-21,2024,102239,95,21,1,32,32,21.5
2024-0-109-101711-58-112,2024,101711,58,112,1,14,15,6.0
2024-0-109-101711-58-113,2024,101711,58,113,1,14,14,6.0
2024-0-108-106738-56-1,2024,106738,56,1,0,114,0,21.0
2024-0-108-101082-54-51,2024,101082,54,51,1,44,23,19.5
2024-0-110-101522-1-1,2024,101522,1,1,1,0,104,28.3
2024-0-105-103846-1-4,2024,103846,1,4,1,33,30,15.0
2024-0-102-102935-75-504,2024,102935,75,504,0,15,13,4.0
2024-0-115-106541-81-42,2024,106541,81,42,1,0,72,300.0
2024-0-115-106537-81-332,2024,106537,81,332,1,0,6,300.0
2024-0-113-101960-69-631,2024,101960,69,631,1,0,55,21.0
2024-0-113-101981-69-641,2024,101981,69,641,1,0,0,21.0
2024-0-114-102364-1-1,2024,102364,1,1,1,0,32,32.5
2024-0-102-102927-74-686,2024,102927,74,686,0,10,10,5.0
2024-0-102-102904-55-301,2024,102904,55,301,1,15,29,6.0
2024-0-101-103793-54-90,2024,103793,54,90,1,0,0,21.0
2024-0-103-103276-1-1,2024,103276,1,1,1,0,0,30.0
2024-0-106-100513-54-2,2024,100513,54,2,1,49,48,22.5
2024-0-106-100520-1-51,2024,100520,1,51,1,55,48,22.5
2024-0-109-102569-72-211,2024,102569,72,211,1,16,16,26.0
2024-0-109-102570-55-111,2024,102570,55,111,1,20,27,26.0
2024-0-107-102611-55-1,2024,102611,55,1,1,21,20,8.0
2024-0-106-102231-95-511,2024,102231,95,511,1,30,28,20.0
2024-0-109-102579-72-311,2024,102579,72,311,1,21,19,18.0
2024-0-109-102580-55-412,2024,102580,55,412,1,20,19,4.0
2024-0-107-102623-80-2,2024,102623,80,2,1,9,12,9.0
2024-0-107-102623-97-19,2024,102623,97,19,1,5,5,16.0
2024-0-107-102681-97-18,2024,102681,97,18,0,4,5,5.0
2024-0-109-106401-72-212,2024,106401,72,212,0,15,15,40.0
2024-0-109-102592-56-512,2024,102592,56,512,1,17,0,16.0
2024-0-108-101138-54-1,2024,101138,54,1,1,58,56,11.5
2024-0-103-100154-69-431,2024,100154,69,431,1,0,112,21.0
2024-0-111-102065-81-41,2024,102065,81,41,1,0,57,150.0
2024-0-102-102893-69-201,2024,102893,69,201,1,0,14,21.0
2024-0-102-106713-69-201,2024,106713,69,201,0,0,52,21.0
2024-0-113-100899-81-35,2024,100899,81,35,1,0,19,300.0
2024-0-113-101958-81-64,2024,101958,81,64,1,0,17,300.0
2024-0-102-106729-55-101,2024,106729,55,101,1,19,23,8.0
2024-0-102-103425-56-401,2024,103425,56,401,1,2,0,4.0
2024-0-114-102302-55-11,2024,102302,55,11,1,0,0,21.0
2024-0-102-106115-1-501,2024,106115,1,501,1,57,48,24.75
2024-0-114-102150-1-20,2024,102150,1,20,1,92,84,29.5
2024-0-114-102161-54-201,2024,102161,54,201,1,34,37,15.0
2024-0-114-102387-54-1,2024,102387,54,1,1,83,67,15.0
2024-0-113-42402-63-1,2024,42402,63,1,1,29,32,375.0
2024-0-107-104668-76-11,2024,104668,76,11,0,4,4,8.0
2024-0-102-102948-75-665,2024,102948,75,665,0,9,8,2.0
2024-0-102-102948-73-708,2024,102948,73,708,0,0,2,10.0
2024-0-101-100392-54-1,2024,100392,54,1,1,42,0,21.0
2024-0-101-100395-54-1,2024,100395,54,1,1,38,0,21.0
2024-0-102-106718-73-5201,2024,106718,73,5201,0,0,0,48.0
2024-0-110-105869-54-1,2024,105869,54,1,1,0,16,49.5
2024-0-102-102892-74-302,2024,102892,74,302,1,11,9,15.0
2024-0-102-102892-74-303,2024,102892,74,303,1,11,9,15.0
2024-0-114-104609-54-201,2024,104609,54,201,1,83,71,10.0
2024-0-113-42898-81-1,2024,42898,81,1,0,12,15,225.0
2024-0-113-42899-81-1,2024,42899,81,1,0,25,22,225.0
2024-0-113-42917-1-1,2024,42917,1,1,1,16,14,11.0
2024-0-113-100833-56-242,2024,100833,56,242,1,24,8,8.0
2024-0-113-100837-55-222,2024,100837,55,222,1,23,19,12.0
2024-0-113-101886-56-531,2024,101886,56,531,1,17,19,12.0
2024-0-113-107376-55-1,2024,107376,55,1,1,41,0,24.0
2024-0-107-102621-1-1,2024,102621,1,1,0,0,107,21.0
2024-0-103-103946-69-442,2024,103946,69,442,1,0,36,21.0
2024-0-110-103696-54-1,2024,103696,54,1,1,0,19,49.5
2024-0-101-100411-1-1,2024,100411,1,1,1,58,0,21.0
2024-0-101-106608-1-1,2024,106608,1,1,1,32,24,16.67
2024-0-101-106732-54-1,2024,106732,54,1,1,15,30,16.67
2024-0-103-103285-55-3,2024,103285,55,3,1,0,3,8.0
2024-0-103-100097-55-3,2024,100097,55,3,1,36,29,27.0
2024-0-111-102035-55-413,2024,102035,55,413,1,21,18,23.0
2024-0-103-43572-1-1,2024,43572,1,1,0,12,0,12.0
2024-0-103-44659-63-2,2024,44659,63,2,1,0,0,400.0
2024-0-102-106687-55-120,2024,106687,55,120,1,22,20,11.0
2024-0-115-102787-55-441,2024,102787,55,441,1,22,19,12.0
2024-0-102-102927-73-704,2024,102927,73,704,0,0,1,14.0
2024-0-115-106567-54-711,2024,106567,54,711,1,49,46,12.0
2024-0-115-106572-55-711,2024,106572,55,711,1,23,27,12.0
2024-0-111-101991-55-622,2024,101991,55,622,1,24,21,18.0
2024-0-110-101281-54-5,2024,101281,54,5,0,0,42,74.25
2024-0-101-106287-54-5,2024,106287,54,5,1,52,42,50.0
2024-0-109-43892-1-1,2024,43892,1,1,1,25,25,32.0
2024-0-109-102578-56-212,2024,102578,56,212,1,21,21,18.0
2024-0-109-102578-56-314,2024,102578,56,314,1,21,19,18.0
2024-0-102-102962-55-120,2024,102962,55,120,0,20,18,19.0
2024-0-111-102047-61-59,2024,102047,61,59,0,0,2,150.0
2024-0-108-101100-1-2,2024,101100,1,2,0,95,98,90.0
2024-0-108-101100-1-21,2024,101100,1,21,0,0,0,21.0
2024-0-113-101008-69-721,2024,101008,69,721,1,0,57,21.0
2024-0-113-101010-69-741,2024,101010,69,741,1,0,0,21.0
2024-0-105-103148-1-5,2024,103148,1,5,1,29,36,15.0
2024-0-113-100981-1-73,2024,100981,1,73,1,55,54,30.0
2024-0-113-100985-54-732,2024,100985,54,732,1,36,28,15.0
2024-0-113-101000-55-721,2024,101000,55,721,1,19,20,36.0
2024-0-102-102927-58-502,2024,102927,58,502,0,24,27,7.0
2024-0-101-103370-54-90,2024,103370,54,90,1,0,0,21.0
2024-0-102-102899-73-711,2024,102899,73,711,1,0,1,8.0
2024-0-102-102985-54-202,2024,102985,54,202,1,36,33,9.0
2024-0-106-100505-54-2,2024,100505,54,2,1,49,48,22.5
2024-0-106-102273-1-51,2024,102273,1,51,1,44,44,22.0
2024-0-107-102610-56-6,2024,102610,56,6,0,20,19,2.0
2024-0-107-102610-70-10,2024,102610,70,10,0,11,10,7.0
2024-0-107-103966-97-4,2024,103966,97,4,1,5,5,8.0
2024-0-109-102578-54-51,2024,102578,54,51,1,23,37,6.0
2024-0-109-102579-72-212,2024,102579,72,212,1,21,0,18.0
2024-0-105-103154-1-5,2024,103154,1,5,1,48,35,15.0
2024-0-105-103154-55-51,2024,103154,55,51,1,48,35,33.0
2024-0-105-103160-55-51,2024,103160,55,51,1,20,22,33.0
2024-0-105-103161-55-51,2024,103161,55,51,1,14,12,33.0
2024-0-102-102929-73-205,2024,102929,73,205,0,98,2,15.0
2024-0-108-101104-1-52,2024,101104,1,52,0,73,78,60.0
2024-0-113-100813-81-26,2024,100813,81,26,1,0,0,300.0
2024-0-102-102991-56-301,2024,102991,56,301,1,17,11,10.0
2024-0-102-102928-54-201,2024,102928,54,201,0,56,55,2.0
2024-0-111-102089-69-71,2024,102089,69,71,1,0,71,21.0
2024-0-102-103598-73-701,2024,103598,73,701,1,0,1,15.0
2024-0-114-102179-1-20,2024,102179,1,20,1,57,76,32.5
2024-0-114-102468-1-1,2024,102468,1,1,1,82,72,32.5
2024-0-102-103630-75-506,2024,103630,75,506,0,11,11,5.0
2024-0-115-102725-55-321,2024,102725,55,321,1,0,13,12.0
2024-0-103-44495-69-1,2024,44495,69,1,1,0,0,21.0
2024-0-101-100006-54-4,2024,100006,54,4,1,68,0,21.0
2024-0-101-100006-1-4,2024,100006,1,4,1,68,0,21.0
2024-0-101-100010-54-5,2024,100010,54,5,1,72,69,16.67
2024-0-101-100374-54-2,2024,100374,54,2,1,58,65,16.67
2024-0-101-103574-54-1,2024,103574,54,1,1,32,36,33.33
2024-0-101-106358-1-1,2024,106358,1,1,1,53,61,33.33
2024-0-103-104879-69-342,2024,104879,69,342,1,0,18,21.0
2024-0-101-106894-54-1,2024,106894,54,1,1,0,0,21.0
2024-0-102-102892-69-301,2024,102892,69,301,1,0,28,21.0
2024-0-101-106212-68-70,2024,106212,68,70,1,0,0,125.0
2024-0-106-42994-1-1,2024,42994,1,1,1,31,25,56.25
2024-0-106-44067-1-1,2024,44067,1,1,1,17,35,93.75
2024-0-106-44162-68-1,2024,44162,68,1,1,21,0,125.0
2024-0-102-42359-54-101,2024,42359,54,101,1,26,26,14.0
2024-0-114-102315-1-8,2024,102315,1,8,1,44,49,32.5
2024-0-111-102007-56-613,2024,102007,56,613,1,26,28,15.0
2024-0-102-102954-55-103,2024,102954,55,103,1,22,26,12.0
2024-0-102-106728-69-101,2024,106728,69,101,1,0,444,21.0
2024-0-102-106730-55-107,2024,106730,55,107,1,22,18,8.5
2024-0-103-100142-1-70,2024,100142,1,70,1,0,0,21.0
2024-0-102-106712-1-201,2024,106712,1,201,0,0,51,21.0
2024-0-110-43818-54-1,2024,43818,54,1,1,0,0,36.0
2024-0-110-103559-55-5,2024,103559,55,5,1,0,19,49.5
2024-0-103-106169-69-221,2024,106169,69,221,1,0,32,21.0
2024-0-111-43196-1-1,2024,43196,1,1,0,0,0,21.0
2024-0-113-44091-55-2,2024,44091,55,2,1,13,0,36.0
2024-0-113-44782-71-1,2024,44782,71,1,1,23,24,21.0
2024-0-113-100861-1-34,2024,100861,1,34,1,35,14,40.0
2024-0-113-101933-54-511,2024,101933,54,511,1,30,33,7.0
2024-0-102-106699-75-664,2024,106699,75,664,0,0,8,1.0
2024-0-102-102937-73-317,2024,102937,73,317,0,109,1,18.0
2024-0-103-42857-1-1,2024,42857,1,1,1,9,8,56.25
2024-0-111-102054-69-90,2024,102054,69,90,1,0,38,21.0
2024-0-115-102709-1-33,2024,102709,1,33,1,77,94,39.0
2024-0-103-103296-1-1,2024,103296,1,1,1,6,22,36.0
2024-0-103-103298-54-1,2024,103298,54,1,1,57,61,10.0
2024-0-115-101748-56-22,2024,101748,56,22,1,27,27,5.0
2024-0-115-102759-54-421,2024,102759,54,421,1,41,37,12.0
2024-0-115-102408-55-21,2024,102408,55,21,1,0,18,21.0
2024-0-103-101040-55-2,2024,101040,55,2,0,21,20,48.0
2024-0-103-101041-1-1,2024,101041,1,1,0,49,51,53.0
2024-0-110-101480-54-4,2024,101480,54,4,1,0,42,49.5
2024-0-103-104847-55-2,2024,104847,55,2,1,32,42,8.0
2024-0-102-102937-73-343,2024,102937,73,343,0,109,1,18.0
2024-0-102-102948-1-201,2024,102948,1,201,0,62,73,27.0
2024-0-102-102933-55-651,2024,102933,55,651,0,16,17,15.0
2024-0-115-103795-56-312,2024,103795,56,312,1,19,21,5.0
2024-0-111-102015-56-622,2024,102015,56,622,0,34,36,40.0
2024-0-111-45449-1-1,2024,45449,1,1,1,50,44,4.0
2024-0-111-102088-55-20,2024,102088,55,20,1,17,34,45.0
2024-0-111-103522-1-3,2024,103522,1,3,1,46,66,30.0
2024-0-111-103522-56-312,2024,103522,56,312,1,23,33,15.0
2024-0-111-103687-81-9,2024,103687,81,9,0,49,6,450.0
2024-0-102-102962-56-109,2024,102962,56,109,0,20,21,12.0
2024-0-115-44664-63-1,2024,44664,63,1,1,0,0,21.0
2024-0-113-100865-1-33,2024,100865,1,33,1,53,51,18.0
2024-0-113-100876-1-32,2024,100876,1,32,1,52,52,35.0
2024-0-113-101946-55-612,2024,101946,55,612,1,20,20,54.0
2024-0-102-106714-73-736,2024,106714,73,736,0,0,1,54.0
2024-0-102-102937-73-350,2024,102937,73,350,0,109,1,18.0
2024-0-110-101381-54-1,2024,101381,54,1,1,0,18,74.25
2024-0-102-103596-56-118,2024,103596,56,118,1,21,21,18.0
2024-0-103-100150-55-3,2024,100150,55,3,1,18,20,30.0
2024-0-103-103950-55-2,2024,103950,55,2,1,22,21,13.0
2024-0-115-102763-1-420,2024,102763,1,420,1,90,80,26.0
2024-0-115-104525-1-61,2024,104525,1,61,1,57,1,21.0
2024-0-115-104531-1-61,2024,104531,1,61,1,44,2,26.0
2024-0-115-104532-60-612,2024,104532,60,612,1,17,2,12.0
2024-0-102-103006-56-301,2024,103006,56,301,1,28,19,12.0
2024-0-102-102973-1-301,2024,102973,1,301,1,11,14,20.0
2024-0-102-102881-55-101,2024,102881,55,101,1,18,14,9.0
2024-0-114-102336-54-52,2024,102336,54,52,1,87,77,17.0
2024-0-113-100880-1-32,2024,100880,1,32,1,51,55,22.0
2024-0-103-105033-54-3,2024,105033,54,3,1,45,39,20.0
2024-0-115-102714-1-51,2024,102714,1,51,1,0,43,60.0
2024-0-115-103797-55-315,2024,103797,55,315,1,20,21,12.0
2024-0-115-106942-1-61,2024,106942,1,61,1,50,36,26.0
2024-0-113-107538-81-44,2024,107538,81,44,1,0,16,300.0
2024-0-111-103686-81-8,2024,103686,81,8,0,45,10,300.0
2024-0-103-100105-54-2,2024,100105,54,2,1,40,34,14.0
2024-0-103-100111-54-1,2024,100111,54,1,1,18,16,14.0
2024-0-103-102820-1-1,2024,102820,1,1,1,15,23,28.0
2024-0-103-102826-54-1,2024,102826,54,1,1,16,30,20.0
2024-0-103-102832-54-1,2024,102832,54,1,1,16,27,14.0
2024-0-103-103272-54-1,2024,103272,54,1,1,19,33,8.0
2024-0-115-44728-56-1,2024,44728,56,1,1,17,14,24.0
2024-0-114-104677-1-60,2024,104677,1,60,1,83,67,32.5
2024-0-113-42945-1-1,2024,42945,1,1,1,13,12,33.0
2024-0-113-42947-56-1,2024,42947,56,1,1,25,21,12.0
2024-0-113-42950-55-1,2024,42950,55,1,1,12,12,92.5
2024-0-113-43797-55-3,2024,43797,55,3,1,16,0,8.0
2024-0-113-100847-71-241,2024,100847,71,241,1,16,8,4.0
2024-0-113-101911-54-531,2024,101911,54,531,1,27,26,10.0
2024-0-113-101914-56-511,2024,101914,56,511,1,29,33,9.0
2024-0-103-44631-69-111,2024,44631,69,111,1,0,0,21.0
2024-0-102-106708-73-753,2024,106708,73,753,0,0,1,68.0
2024-0-102-106104-56-101,2024,106104,56,101,1,21,20,12.0
2024-0-102-106104-56-103,2024,106104,56,103,1,20,19,12.0
2024-0-115-102708-55-317,2024,102708,55,317,1,20,24,6.0
2024-0-102-106713-73-753,2024,106713,73,753,0,0,1,54.0
2024-0-102-102899-73-706,2024,102899,73,706,1,0,1,8.0
2024-0-103-100095-54-1,2024,100095,54,1,1,40,41,14.0
2024-0-103-102813-1-7,2024,102813,1,7,1,0,0,21.0
2024-0-115-43325-1-1,2024,43325,1,1,0,21,9,56.0
2024-0-115-102746-54-471,2024,102746,54,471,1,37,22,12.0
2024-0-115-102747-54-451,2024,102747,54,451,1,37,39,12.0
2024-0-111-43213-1-1,2024,43213,1,1,1,10,12,36.0
2024-0-115-103818-56-21,2024,103818,56,21,1,21,22,20.0
2024-0-115-104529-54-612,2024,104529,54,612,1,30,0,12.0
2024-0-115-102415-54-211,2024,102415,54,211,1,41,4,15.0
2024-0-102-106696-75-501,2024,106696,75,501,1,13,15,2.0
2024-0-114-43191-81-1,2024,43191,81,1,1,10,0,250.0
2024-0-114-102308-54-51,2024,102308,54,51,1,64,63,13.0
2024-0-114-102314-1-8,2024,102314,1,8,1,55,63,32.5
2024-0-114-104685-1-4,2024,104685,1,4,1,79,66,32.5
2024-0-114-102470-1-8,2024,102470,1,8,1,46,40,32.5
2024-0-113-100948-55-432,2024,100948,55,432,1,17,19,20.0
2024-0-113-100956-55-441,2024,100956,55,441,1,17,2,12.0
2024-0-105-104804-81-3,2024,104804,81,3,1,0,15,300.0
2024-0-103-106759-69-131,2024,106759,69,131,1,0,71,21.0
2024-0-102-106725-69-601,2024,106725,69,601,0,0,25,21.0
2024-0-113-44177-1-2,2024,44177,1,2,1,0,0,21.0
2024-0-113-101915-1-7,2024,101915,1,7,1,0,0,21.0
2024-0-103-100186-1-60,2024,100186,1,60,1,0,0,21.0
2024-0-103-101030-55-1,2024,101030,55,1,1,25,24,25.0
2024-0-103-101031-55-1,2024,101031,55,1,1,24,26,34.0
2024-0-113-44089-55-2,2024,44089,55,2,1,13,0,10.0
2024-0-113-100850-56-241,2024,100850,56,241,1,53,30,6.0
2024-0-102-106712-73-734,2024,106712,73,734,0,0,1,54.0
2024-0-103-101067-1-1,2024,101067,1,1,1,13,13,30.0
2024-0-103-104850-56-2,2024,104850,56,2,1,29,27,12.0
2024-0-103-104851-55-2,2024,104851,55,2,1,26,25,12.0
2024-0-103-104858-55-1,2024,104858,55,1,1,38,49,12.0
2024-0-103-106757-60-3,2024,106757,60,3,1,24,22,6.0
2024-0-115-101743-54-12,2024,101743,54,12,1,33,36,12.0
2024-0-115-104343-54-811,2024,104343,54,811,1,35,36,12.0
2024-0-115-102774-1-41,2024,102774,1,41,1,61,65,26.0
2024-0-111-101675-56-311,2024,101675,56,311,1,36,36,15.0
2024-0-102-106691-75-663,2024,106691,75,663,1,15,9,1.0
2024-0-102-106702-75-666,2024,106702,75,666,1,11,10,2.0
2024-0-102-103474-56-403,2024,103474,56,403,1,25,0,1.0
2024-0-107-102621-80-11,2024,102621,80,11,0,10,9,4.0
2024-0-107-102676-56-5,2024,102676,56,5,1,18,17,1.0
2024-0-101-100250-54-3,2024,100250,54,3,1,38,0,21.0
2024-0-113-100981-69-731,2024,100981,69,731,1,0,54,21.0
2024-0-105-103142-55-52,2024,103142,55,52,1,28,25,33.0
2024-0-111-103546-61-18,2024,103546,61,18,0,68,4,150.0
2024-0-111-106073-1-20,2024,106073,1,20,1,0,0,21.0
2024-0-114-41982-55-30,2024,41982,55,30,1,22,23,30.0
2024-0-102-106116-74-501,2024,106116,74,501,0,10,12,30.0
2024-0-114-41986-55-30,2024,41986,55,30,1,22,23,20.0
2024-0-114-102124-1-10,2024,102124,1,10,1,93,100,32.5
2024-0-114-102126-1-10,2024,102126,1,10,1,74,62,32.5
2024-0-114-102128-55-102,2024,102128,55,102,1,53,55,4.0
2024-0-114-102384-1-4,2024,102384,1,4,1,68,64,32.5
2024-0-108-101122-81-2,2024,101122,81,2,0,48,6,300.0
2024-0-113-100818-55-231,2024,100818,55,231,1,20,24,21.0
2024-0-113-100819-60-241,2024,100819,60,241,1,19,19,16.0
2024-0-101-100363-1-2,2024,100363,1,2,1,68,68,33.33
2024-0-101-103569-1-1,2024,103569,1,1,1,14,7,16.67
2024-0-101-106345-54-21,2024,106345,54,21,1,34,30,25.0
2024-0-101-100203-54-90,2024,100203,54,90,1,0,0,21.0
2024-0-106-100500-1-15,2024,100500,1,15,1,0,0,21.0
